task_id,task_size,vm_id,data_id,data_size,response_time,dttr,availability,load,profit
55,860,VM0-1-1-7,29,452.0,1.4833333333333334,0.06309297912713473,0.0,1.1466666666666667,0.69
55,860,VM0-1-1-7,193,532.0,1.4833333333333334,0.06301482701812192,0.0,1.1466666666666667,0.69
55,860,VM0-1-1-7,139,935.0,1.4833333333333334,0.06280940594059406,0.0,1.1466666666666667,0.69
55,860,VM0-1-1-7,86,540.0,1.4833333333333334,0.06300813008130081,0.0,1.1466666666666667,0.69
56,935,VM0-1-2-0,150,507.0,1.6083333333333334,0.06303694158075601,0.0,1.2466666666666666,0.69
56,935,VM0-1-2-0,66,634.0,1.6083333333333334,0.06294076163610719,0.0,1.2466666666666666,0.69
56,935,VM0-1-2-0,170,802.0,1.6083333333333334,0.0628563283922463,0.0,1.2466666666666666,0.69
56,935,VM0-1-2-0,147,854.0,1.6083333333333334,0.06283638320775027,0.0,1.2466666666666666,0.69
57,914,VM0-1-2-1,77,705.0,2.5873333333333335,0.06290064102564102,0.0,1.2186666666666666,0.69
57,914,VM0-1-2-1,25,921.0,2.5873333333333335,0.06281375502008033,0.0,1.2186666666666666,0.69
57,914,VM0-1-2-1,34,467.0,2.5873333333333335,0.06307656826568266,0.0,1.2186666666666666,0.69
57,914,VM0-1-2-1,180,826.0,2.5873333333333335,0.06284683684794673,0.0,1.2186666666666666,0.69
58,676,VM0-1-2-2,163,465.0,1.9526666666666666,0.0630787037037037,0.0,0.9013333333333333,0.69
58,676,VM0-1-2-2,93,706.0,1.9526666666666666,0.06290012804097311,0.0,0.9013333333333333,0.69
59,343,VM0-1-2-3,69,321.0,1.0646666666666667,0.06328914141414141,0.0,0.45733333333333337,0.69
59,343,VM0-1-2-3,164,520.0,1.0646666666666667,0.06302521008403361,0.0,0.45733333333333337,0.69
59,343,VM0-1-2-3,18,500.0,1.0646666666666667,0.06304347826086956,0.0,0.45733333333333337,0.69
60,250,VM0-1-2-4,68,556.0,0.8166666666666667,0.06299524564183835,0.0,0.3333333333333333,0.69
60,250,VM0-1-2-4,178,396.0,0.8166666666666667,0.06316348195329087,0.0,0.3333333333333333,0.69
60,250,VM0-1-2-4,152,338.0,0.8166666666666667,0.06325665859564164,0.0,0.3333333333333333,0.69
